URL,Type,Status Code,Indexability,In Sitemap,Orphan URL,Noindex Signal,Canonical Missing,Canonicalised,Meta Missing,Meta Duplicate,Title Duplicate,Title Over 60,Backlink Rows,Referring Domains,Follow Rows,Suggested Action,Replacement URL,Priority,Decision Confidence,Notes
https://coinlineup.com/bitcoin-support-60000-market-volatility/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,2,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/bitcoin-support-holds-100k-level/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/bitcoin-support-range-100k-107k/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/bitcoin-surge-gold-silver-impact/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/bitcoin-surges-institutional-involvement-geopolitics/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/bitcoin-surpasses-100k-cz-advice/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,14,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/bitcoin-surpasses-107k-july-2025/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/bitcoin-surpasses-108000-institutional-interest/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/bitcoin-surpasses-118000-policy-shift/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/bitcoin-surpasses-93000-market-volatility/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,1,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/bitcoin-targets-120k-bullish-momentum/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/bitcoin-tests-74000-on-spot-etf-inflows/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/bitcoin-tracks-golden-cross-amid-spot-etf-flow-focus/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,6,3,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/bitcoin-whale-accumulation-near-71k/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,3,2,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/bitcoin-whale-market-movements-analysis/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/bitcoin-whale-selling-outpaces-buying-btc-demand-pressure/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,12,3,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/bitfarms-ai-transformation-69m-q3-revenue/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,2,2,2,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/bitget-fourth-onchain-points-challenge/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,1,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/bithumb-adds-anoma-xan-krw/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,2,2,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/bitmart-btc-perpetual-liquidity/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/bitmine-5percent-ethereum-acquisition-2025/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/bitmine-immersion-ethereum-treasury/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/bitmine-increases-ethereum-holdings/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/bitmine-invests-in-beast-industries/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/bitpanda-reports-16-2025-revenue-growth-as-mica-opens-eu/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/bittensor-tao-listed-on-binance-cross-margin-at-0800-utc/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,2,2,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/bitwise-files-spot-sui-etf-sec/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/bitwise-stablecoin-tokenization-etf-filing/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/blackrock-bitcoin-etf-100-billion-fastest-fund/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,13,3,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/blackrock-bitcoin-etf-223m-inflow/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/blackrock-bitcoin-etf-futures-moscow/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,1,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/blackrock-bitcoin-etf-satoshi-holdings/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,14,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/blackrock-bitcoin-ethereum-etf-inflows/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/blackrock-bitcoin-portfolio-allocation-recommendation/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,1,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/blackrock-ceo-larry-fink-wef-interim-co-chair/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/blackrock-ethereum-deposit-coinbase-prime/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/blackrock-ethereum-etf-4b-july-inflows/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/blackrock-ethereum-purchase-ishares-trust/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,1,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/blackrock-sec-crypto-etf-discussion/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/blast-ends-service-agreement-with-safe/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/blockdag-ena-hype-top-crypto-picks-for-2025/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,2,1,1,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/blockdag-gains-289m-as-litecoin-and-polkadot-rally/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,1,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/blockdag-review-385m-presale-25m-users-2900-roi/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/blockdag-rockets-past-410m-while-ada-stalls-and-hype-slows/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,2,1,1,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/blockdag-tops-2025-crypto-race-as-worldcoin-and-pi-falter/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,2,1,1,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/blockdag-vs-kaspa-which-layer-1-could-deliver-bigger-gains/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/blockdags-x1-app-draws-1-5m-users-phones-turn-miners/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,1,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/bmnr-eth-holdings-expansion-2025/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,1,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/bnb-chain-20000-tps-record/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,1,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/bnb-chain-2025-upgrades-speed-security/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,1,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/bnb-chain-2026-tps-target/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,8,2,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/bnb-chain-draws-scrutiny-amid-rug-pull-honeypot-checks/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/bnb-chain-erc-8004-deployed/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,23,3,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/bnb-exceeds-130-billion-market-cap/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,2,1,1,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/bnb-new-high-binance-partnership/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,1,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/bnb-smart-chain-fermi-hard-fork-2026/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/bnb-tests-656-resistance-as-volume-thins/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/boa-warns-us-tariffs-economy-impact/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,70,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/bonk-bullish-chart-breakout-signals/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,1,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/brazil-crypto-tax-regime-2025-update/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,1,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/brevis-pico-prism-real-time-ethereum/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,1,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/brevis-token-transfer-lacks-confirmation/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,2,2,1,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/btc-etf-inflow-eth-outflow-market-sentiment/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,2,2,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/btc-eth-digital-value-stores/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,1,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/btc-eth-options-expire-sep-2025/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,2,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/btc-eth-spot-etfs-net-inflows/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,1,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/btc-eth-spot-etfs-outflows/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/btc-outflow-17000-from-cex/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/btc-price-breaks-108k-market-impact/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/bullzilla-top-crypto-to-buy-now-with-bonk-and-fartcoin/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/bybit-mica-compliance-europe-expansion/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,1,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/bybit-vooi-investment-returns-claim/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/california-crypto-custody-law-ab1052-passed/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/canada-seizes-crypto-tradeogre/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/canada-stablecoin-framework-1-1-reserves-bank-registration/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,10,3,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/cango-inc-july-bitcoin-production-increase/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,2,2,1,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/cango-increases-bitcoin-holdings-november-2025/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,3,2,1,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/cango-increases-btc-assets-leadership-revamp/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,1,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/cantor-fitzgerald-gold-protected-bitcoin-fund/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/capital-war-monetary-breakdown-gold-rise/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/cardano-50m-ada-stablecoin-liquidity-push/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,2,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/cardano-ada-gains-acceptance-as-137-spar-stores-go-live/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,21,3,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/cardano-bullish-pattern-dex-volume/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,4,2,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/cardano-card-emurgo-wirex-launch-2025/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,1,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/cardano-coo-us-digital-asset-bias-warning/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,1,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/cardano-support-market-insights/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/carlyle-group-robinhood-investment-q2-2025/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,14,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/cathie-wood-bitcoin-price-prediction-2030/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/cea-industries-bnb-holdings-update/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,2,2,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/cetus-protocol-attack-liquidity-drained/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,1,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/cftc-primary-regulator-crypto-markets/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,2,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/chainge-user-fund-withdrawal-issues/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/chainlink-price-rise-market-stabilization/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,1,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/chainlink-price-threatened-whale-selling/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,1,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/chainlink-rebounds-as-crypto-market-steadies-volume-slips/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/chainlink-reserve-etf-launch-impact/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,2,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/changpeng-zhao-aster-crypto-role-clarification/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,1,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/cheapest-meme-coin-to-buy-now-noomez-presale-2025/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,3,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/china-cryptocurrency-ban-rumor-2025/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/china-pivots-on-trade-amid-u-s-tariffs-pursues-ftas/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,10,3,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/china-think-tank-bitcoin-reserve-asset/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,1,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/chinese-meme-coins-surge-bsc-highs/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/choi-joon-hyuk-wemade-losses/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,1,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/circle-burns-55-million-usdc-ethereum/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/circle-ipo-6b-valuation-usdc/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,1,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/circle-native-token-arc-network-launch/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/circle-nyse-listing-crcl-trade/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,1,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/citadel-warns-us-deficit-risk/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,1,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/citibank-buy-rating-osl-group-market/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,1,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/cme-group-24-7-crypto-trading-2026/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,1,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/coinbase-2025-market-outlook-institutional-growth/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/coinbase-adds-linea-listing-roadmap/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,1,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/coinbase-binance-bitcoin-price-discount/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,4,1,4,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/coinbase-bnb-asset-listing-roadmap/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,1,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/coinbase-crypto-market-recovery-december/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,2,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/coinbase-doodles-moonbirds-listing-roadmap/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,13,3,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/coinbase-faces-class-action-lawsuit/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,1,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/coinbase-investor-gap-xrp-solana/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,1,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/coinbase-kalshi-prediction-market-partnership/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,11,3,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/coinbase-monad-mon-advances-ecosystem/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/coinbase-philippines-isp-blocks/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,6,3,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/coinbase-plasma-xpl-spot-trading-launch/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,2,2,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/coinbase-spot-trading-rave-deep-wal/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,2,2,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/congress-bitcoin-for-america-act/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,6,4,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/congressional-stock-trading-faces-curbs-as-speaker-backs-ban/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/conor-mcgregor-bitcoin-ireland-strategy/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/consensys-layoffs-restructuring-profitability/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/copper-stocks-rise-in-u-s-on-tariffs-comex-lme-spread/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,18,3,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/core-pce-inflation-may-2025-report/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,1,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/corporate-bitcoin-holdings-q4-2025/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,10,2,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/cosmos-discloses-sagaevm-exploit-as-patch-ships/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/court-app-store-payment-reform-ruling/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,1,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/cratd2c-secures-30m-investment-nimbus-capital/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/croatia-football-team-crypto-fan-rewards/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,2,2,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/cronos-token-dips-cyberattack-allegations/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/crv-surges-op-falls-market-change/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/crypto-address-50k-loss-eth-btc/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/crypto-adoption-ux-challenges-impacting-growth/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/crypto-etns-lose-isa-status-from-oct-2025/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,4,3,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/crypto-faces-scrutiny-after-rome-flagged-on-alibaba-cloud/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/crypto-hacks-2024-2025-losses/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,7,3,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/crypto-holders-growth-worldwide-2025/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/crypto-inflows-outflows-verification/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/crypto-liquidation-major-exchanges/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,1,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/crypto-liquidations-bitcoin-ethereum/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,2,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/crypto-liquidations-federal-reserve-impact/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
https://coinlineup.com/crypto-loyalty-holiday-points-unlinked/,article,200,Indexable,yes,no,no,no,no,no,no,no,no,1,1,0,keep,,Medium,Medium,Protected by backlink signal pending GSC review
